IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(0.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
11.89000,0.95763,0.84031,0.72894,0.63277,0.51593,0.40663,0.57302,0.68166,0.99939,0.99338,0.69630,0.71354,0.72667,0.74261,0.99956,1.28325
11.90000,0.95778,0.84063,0.72937,0.63272,0.51634,0.40774,0.56986,0.68208,0.99934,0.99338,0.69266,0.71256,0.72813,0.74277,0.99940,1.28447
11.91000,0.95717,0.84037,0.72927,0.63261,0.51614,0.41180,0.56562,0.68218,0.99945,0.99332,0.69479,0.71395,0.72541,0.74407,0.99930,1.28507
11.92000,0.95712,0.84021,0.72927,0.63277,0.51619,0.41185,0.56410,0.68276,0.99939,0.99348,0.69594,0.71426,0.72520,0.74188,0.99935,1.28386
11.93000,0.95932,0.84138,0.73007,0.63283,0.51639,0.40876,0.53761,0.68177,0.99934,0.99343,0.69178,0.70920,0.71873,0.73771,0.99935,1.28386
11.94000,0.95835,0.84090,0.72954,0.63261,0.51609,0.40744,0.55817,0.68213,0.99924,0.99369,0.69412,0.71008,0.72479,0.73792,0.99925,1.28265
11.95000,0.95691,0.84005,0.72884,0.63246,0.51604,0.40602,0.55546,0.68224,0.99924,0.99369,0.69329,0.71183,0.72452,0.74084,0.99940,1.28386
11.96000,0.95563,0.83935,0.72841,0.63240,0.51588,0.40607,0.57929,0.68281,0.99929,0.99380,0.69932,0.71323,0.72902,0.74167,0.99919,1.28204
11.97000,0.95742,0.84031,0.72932,0.63256,0.51609,0.40526,0.55975,0.68296,0.99934,0.99359,0.70035,0.71535,0.72954,0.74141,0.99925,1.28447
11.98000,0.95814,0.84085,0.72932,0.63277,0.51609,0.40454,0.54947,0.68213,0.99919,0.99375,0.69640,0.71333,0.72426,0.74032,0.99925,1.28447
11.99000,0.95840,0.84085,0.72980,0.63272,0.51644,0.40637,0.55184,0.68239,0.99919,0.99396,0.69141,0.71070,0.72170,0.73828,0.99940,1.28356
12.00000,0.95701,0.84026,0.72894,0.63251,0.51598,0.40510,0.53631,0.68192,0.99929,0.99396,0.69074,0.70760,0.71841,0.73614,0.99940,1.28416
12.01000,0.95501,0.83909,0.72814,0.63246,0.51568,0.40490,0.53117,0.68172,0.99919,0.99422,0.68798,0.70718,0.71888,0.73546,0.99935,1.28234
12.02000,0.95527,0.83882,0.72765,0.63219,0.51558,0.40668,0.54173,0.68156,0.99939,0.99411,0.69225,0.70863,0.72207,0.73609,0.99940,1.28083
12.03000,0.95563,0.83893,0.72803,0.63198,0.51558,0.40526,0.55060,0.68177,0.99950,0.99406,0.69095,0.70992,0.72327,0.73802,0.99940,1.28174
12.04000,0.95727,0.83973,0.72851,0.63198,0.51558,0.40866,0.55630,0.68198,0.99955,0.99390,0.69516,0.71147,0.72672,0.73953,0.99940,1.28265
12.05000,0.95640,0.83951,0.72841,0.63198,0.51573,0.40617,0.54834,0.68172,0.99945,0.99390,0.69349,0.71256,0.72552,0.74026,0.99951,1.28204
12.06000,0.95701,0.83973,0.72862,0.63198,0.51563,0.40338,0.54281,0.68120,0.99934,0.99396,0.69017,0.70971,0.72254,0.74042,0.99946,1.28174
12.07000,0.95768,0.84031,0.72905,0.63235,0.51578,0.40566,0.56664,0.68182,0.99934,0.99396,0.69718,0.71312,0.72682,0.74105,0.99914,1.28416
12.08000,0.95881,0.84132,0.72997,0.63251,0.51624,0.40754,0.54936,0.68172,0.99945,0.99396,0.69355,0.71333,0.72447,0.74021,0.99940,1.28507
12.09000,0.95994,0.84228,0.73061,0.63283,0.51655,0.41185,0.53586,0.68083,0.99924,0.99396,0.69214,0.71126,0.72082,0.73880,0.99930,1.28659
12.10000,0.96030,0.84255,0.73115,0.63293,0.51680,0.40911,0.53354,0.68073,0.99939,0.99401,0.69536,0.71085,0.72285,0.73802,0.99930,1.28690
12.11000,0.96112,0.84329,0.73158,0.63330,0.51726,0.40642,0.52140,0.68005,0.99929,0.99390,0.69105,0.70842,0.71946,0.73718,0.99940,1.28932
12.12000,0.95948,0.84223,0.73115,0.63351,0.51711,0.40358,0.52214,0.68015,0.99945,0.99380,0.68892,0.70713,0.71763,0.73619,0.99935,1.28720
12.13000,0.96014,0.84282,0.73131,0.63362,0.51736,0.40708,0.54512,0.68067,0.99939,0.99396,0.69536,0.70977,0.72264,0.73630,0.99940,1.28720
12.14000,0.95973,0.84228,0.73077,0.63362,0.51716,0.40399,0.53812,0.67963,0.99929,0.99401,0.69209,0.71033,0.72196,0.73807,0.99935,1.28599
12.15000,0.95809,0.84148,0.73029,0.63346,0.51706,0.40246,0.53411,0.67932,0.99929,0.99417,0.69105,0.71028,0.72421,0.73885,0.99951,1.28599
12.16000,0.95896,0.84154,0.73045,0.63346,0.51700,0.40191,0.54518,0.67958,0.99945,0.99417,0.69698,0.71225,0.72823,0.74037,0.99956,1.28416
12.17000,0.95819,0.84138,0.73029,0.63341,0.51685,0.40439,0.54117,0.67963,0.99913,0.99417,0.69245,0.71318,0.72515,0.74209,0.99935,1.28599
12.18000,0.95891,0.84138,0.73018,0.63341,0.51675,0.40160,0.54337,0.67906,0.99939,0.99427,0.69053,0.70884,0.72176,0.74047,0.99935,1.28538
12.19000,0.95804,0.84132,0.73007,0.63351,0.51685,0.40150,0.55275,0.67927,0.99945,0.99438,0.69017,0.70904,0.72144,0.73958,0.99930,1.28568
12.20000,0.95758,0.84090,0.72970,0.63325,0.51670,0.40221,0.53705,0.67844,0.99929,0.99459,0.68913,0.70537,0.71831,0.73718,0.99946,1.28356
12.21000,0.95773,0.84090,0.72948,0.63325,0.51644,0.40434,0.55952,0.67896,0.99929,0.99438,0.69547,0.70894,0.72296,0.73859,0.99956,1.28477
12.22000,0.95706,0.84010,0.72905,0.63298,0.51614,0.40683,0.55726,0.67865,0.99939,0.99464,0.69542,0.70961,0.72567,0.73922,0.99946,1.28295
12.23000,0.95660,0.83983,0.72900,0.63272,0.51604,0.40759,0.57364,0.67963,0.99924,0.99469,0.69957,0.71333,0.72891,0.74125,0.99919,1.28356
12.24000,0.95732,0.84010,0.72916,0.63267,0.51619,0.40703,0.55026,0.67953,0.99929,0.99448,0.69329,0.71152,0.72588,0.74021,0.99951,1.28295
12.25000,0.95881,0.84122,0.72970,0.63304,0.51639,0.40647,0.55704,0.67870,0.99934,0.99459,0.69557,0.71188,0.72358,0.74021,0.99930,1.28416
12.26000,0.95645,0.83989,0.72900,0.63277,0.51614,0.40683,0.54196,0.67802,0.99924,0.99443,0.69287,0.71039,0.72217,0.73870,0.99940,1.28447
12.27000,0.95691,0.83967,0.72857,0.63251,0.51588,0.40876,0.55348,0.67854,0.99929,0.99453,0.69739,0.71132,0.72703,0.73901,0.99935,1.28143
12.28000,0.95496,0.83861,0.72803,0.63224,0.51563,0.40982,0.57573,0.67885,0.99939,0.99448,0.69687,0.71338,0.72860,0.74277,0.99935,1.28083
12.29000,0.95532,0.83877,0.72776,0.63209,0.51553,0.41277,0.59053,0.67943,0.99939,0.99469,0.69713,0.71509,0.73074,0.74371,0.99940,1.28174
12.30000,0.95486,0.83850,0.72760,0.63198,0.51522,0.41856,0.60533,0.67995,0.99924,0.99480,0.70176,0.71907,0.73184,0.74585,0.99951,1.28083
12.31000,0.95460,0.83813,0.72701,0.63172,0.51507,0.41307,0.59347,0.67974,0.99929,0.99485,0.69521,0.71690,0.73079,0.74538,0.99940,1.27901
12.32000,0.95424,0.83792,0.72712,0.63140,0.51491,0.41211,0.60629,0.68010,0.99934,0.99480,0.69822,0.71995,0.73346,0.74699,0.99946,1.28022
12.33000,0.95481,0.83813,0.72706,0.63140,0.51476,0.41348,0.61494,0.68047,0.99939,0.99464,0.70056,0.72103,0.73597,0.74809,0.99930,1.28052
12.34000,0.95583,0.83893,0.72781,0.63161,0.51527,0.41749,0.62336,0.68125,0.99945,0.99448,0.70467,0.72093,0.73597,0.74804,0.99935,1.28174
12.35000,0.95609,0.83914,0.72814,0.63145,0.51542,0.41779,0.58585,0.68047,0.99934,0.99464,0.69443,0.71772,0.72390,0.74454,0.99930,1.28174
12.36000,0.95619,0.83903,0.72808,0.63150,0.51517,0.41399,0.57641,0.68041,0.99924,0.99474,0.69329,0.71323,0.72019,0.74037,0.99940,1.28204
12.37000,0.95635,0.83941,0.72846,0.63150,0.51542,0.41150,0.55399,0.67995,0.99919,0.99464,0.69578,0.70904,0.72003,0.73718,0.99951,1.28234
12.38000,0.95676,0.83957,0.72851,0.63177,0.51542,0.41079,0.54806,0.68005,0.99924,0.99490,0.69313,0.71075,0.72322,0.73729,0.99951,1.28325
12.39000,0.95768,0.84026,0.72900,0.63187,0.51583,0.41739,0.57059,0.68052,0.99945,0.99469,0.69817,0.71374,0.72688,0.73969,0.99930,1.28386
12.40000,0.95768,0.84031,0.72937,0.63193,0.51598,0.41744,0.55789,0.67953,0.99939,0.99501,0.69505,0.71493,0.72479,0.74188,0.99956,1.28447
12.41000,0.95768,0.84063,0.72927,0.63198,0.51619,0.41779,0.55941,0.68047,0.99929,0.99511,0.69656,0.71281,0.72708,0.74084,0.99935,1.28416
12.42000,0.95773,0.84058,0.72937,0.63224,0.51614,0.41759,0.56048,0.67974,0.99939,0.99490,0.69646,0.71529,0.72703,0.74214,0.99935,1.28447
12.43000,0.95763,0.84069,0.72932,0.63230,0.51614,0.41881,0.55388,0.67989,0.99929,0.99522,0.69807,0.71090,0.72531,0.73906,0.99951,1.28356
12.44000,0.95553,0.83914,0.72808,0.63219,0.51563,0.41485,0.55258,0.67979,0.99934,0.99538,0.69381,0.71204,0.72327,0.73938,0.99919,1.28174
12.45000,0.95450,0.83834,0.72728,0.63166,0.51537,0.41510,0.56681,0.68015,0.99924,0.99543,0.69614,0.71080,0.72432,0.73948,0.99925,1.28083
12.46000,0.95316,0.83733,0.72674,0.63140,0.51466,0.41607,0.56670,0.68062,0.99939,0.99538,0.69656,0.71323,0.72505,0.74016,0.99946,1.27809
12.47000,0.95291,0.83696,0.72615,0.63103,0.51450,0.41363,0.56805,0.68015,0.99945,0.99506,0.69214,0.71416,0.72620,0.74225,0.99930,1.27809
12.48000,0.95239,0.83653,0.72593,0.63071,0.51435,0.41820,0.59014,0.68083,0.99934,0.99517,0.70051,0.71436,0.73079,0.74225,0.99930,1.27779
12.49000,0.95306,0.83675,0.72588,0.63061,0.51440,0.42312,0.59217,0.68114,0.99934,0.99532,0.69963,0.71695,0.72954,0.74230,0.99925,1.27870
12.50000,0.95373,0.83712,0.72631,0.63061,0.51420,0.42094,0.58167,0.68109,0.99924,0.99538,0.69947,0.71566,0.72865,0.74146,0.99940,1.27840
12.51000,0.95414,0.83765,0.72674,0.63076,0.51456,0.42231,0.59889,0.68156,0.99929,0.99553,0.70285,0.71865,0.73330,0.74433,0.99946,1.27961
12.52000,0.95476,0.83802,0.72733,0.63076,0.51471,0.42135,0.58511,0.68177,0.99924,0.99532,0.70124,0.71679,0.72949,0.74303,0.99935,1.28174
12.53000,0.95681,0.83925,0.72830,0.63119,0.51517,0.42130,0.59432,0.68213,0.99934,0.99532,0.70150,0.71865,0.72965,0.74350,0.99919,1.28143
12.54000,0.95604,0.83914,0.72814,0.63103,0.51517,0.41546,0.56602,0.68067,0.99939,0.99517,0.69448,0.71447,0.72327,0.74219,0.99940,1.28113
12.55000,0.95316,0.83733,0.72663,0.63076,0.51466,0.41079,0.56314,0.68073,0.99924,0.99506,0.69375,0.71312,0.72411,0.74131,0.99946,1.28083
12.56000,0.95450,0.83813,0.72712,0.63066,0.51456,0.41043,0.56455,0.68088,0.99939,0.99522,0.69271,0.71132,0.72244,0.74026,0.99930,1.27870
12.57000,0.95450,0.83792,0.72722,0.63076,0.51466,0.40876,0.57907,0.68140,0.99929,0.99522,0.69620,0.71354,0.72797,0.74214,0.99909,1.28083
12.58000,0.95588,0.83866,0.72765,0.63087,0.51502,0.40642,0.58020,0.68177,0.99934,0.99538,0.69687,0.71467,0.72996,0.74428,0.99925,1.28174
12.59000,0.95660,0.83951,0.72835,0.63129,0.51522,0.40769,0.58777,0.68177,0.99924,0.99527,0.69781,0.71473,0.72886,0.74501,0.99930,1.28325
12.60000,0.95696,0.83973,0.72867,0.63161,0.51537,0.40642,0.57884,0.68198,0.99945,0.99559,0.69464,0.71214,0.72651,0.74292,0.99940,1.28325
12.61000,0.95748,0.84026,0.72905,0.63172,0.51578,0.40444,0.56161,0.68166,0.99945,0.99548,0.69271,0.71183,0.72604,0.74219,0.99930,1.28356
12.62000,0.95891,0.84122,0.72986,0.63219,0.51629,0.40226,0.54823,0.68156,0.99934,0.99564,0.69183,0.71106,0.72223,0.74152,0.99930,1.28599
12.63000,0.95814,0.84100,0.72964,0.63230,0.51634,0.40642,0.55704,0.68203,0.99929,0.99553,0.69157,0.71163,0.72296,0.73979,0.99940,1.28477
12.64000,0.95860,0.84127,0.72997,0.63230,0.51619,0.40475,0.54043,0.68047,0.99939,0.99527,0.69001,0.71173,0.72202,0.74078,0.99935,1.28447
12.65000,0.95876,0.84138,0.73002,0.63246,0.51639,0.40399,0.54281,0.68130,0.99929,0.99517,0.69807,0.71318,0.72792,0.74162,0.99940,1.28507
12.66000,0.95655,0.83999,0.72894,0.63224,0.51609,0.40444,0.54823,0.68094,0.99929,0.99522,0.69256,0.71230,0.72353,0.74266,0.99930,1.28386
12.67000,0.95511,0.83914,0.72835,0.63219,0.51568,0.40916,0.54563,0.68073,0.99945,0.99538,0.69422,0.71245,0.72468,0.74131,0.99930,1.28204
12.68000,0.95676,0.83978,0.72862,0.63219,0.51598,0.40871,0.55574,0.68067,0.99934,0.99543,0.69646,0.71333,0.72547,0.74089,0.99930,1.28204
12.69000,0.95583,0.83914,0.72798,0.63187,0.51547,0.40546,0.54631,0.68052,0.99929,0.99580,0.69256,0.71219,0.72505,0.74042,0.99946,1.28174
12.70000,0.95465,0.83845,0.72771,0.63161,0.51522,0.41145,0.55732,0.68088,0.99934,0.99580,0.69599,0.71323,0.72458,0.74037,0.99940,1.27931
12.71000,0.95352,0.83776,0.72706,0.63161,0.51491,0.41338,0.57003,0.68156,0.99934,0.99585,0.69490,0.71188,0.72405,0.73912,0.99951,1.28022
12.72000,0.95722,0.83978,0.72862,0.63177,0.51537,0.41764,0.56528,0.68182,0.99924,0.99601,0.69812,0.71483,0.72573,0.74078,0.99961,1.28234
12.73000,0.95804,0.84047,0.72916,0.63219,0.51583,0.41541,0.55280,0.68109,0.99934,0.99595,0.69375,0.71374,0.72614,0.74000,0.99925,1.28507
12.74000,0.95830,0.84106,0.72975,0.63256,0.51629,0.41317,0.55173,0.68151,0.99924,0.99574,0.69490,0.71137,0.72468,0.73964,0.99946,1.28629
12.75000,0.95881,0.84127,0.73007,0.63246,0.51614,0.41130,0.54072,0.68104,0.99945,0.99595,0.69110,0.71013,0.72097,0.73844,0.99930,1.28356
12.76000,0.95804,0.84116,0.72991,0.63256,0.51660,0.41135,0.53530,0.68073,0.99939,0.99580,0.69110,0.71044,0.72468,0.73880,0.99946,1.28629
12.77000,0.95835,0.84127,0.73002,0.63267,0.51665,0.41515,0.56664,0.68192,0.99934,0.99569,0.70025,0.71586,0.73158,0.74214,0.99956,1.28447
12.78000,0.95922,0.84170,0.73034,0.63298,0.51670,0.41713,0.55625,0.68172,0.99934,0.99548,0.69568,0.71623,0.72860,0.74225,0.99940,1.28629
12.79000,0.96097,0.84271,0.73136,0.63325,0.51706,0.41307,0.54727,0.68109,0.99939,0.99538,0.69562,0.71519,0.72400,0.74073,0.99925,1.28690
12.80000,0.96045,0.84234,0.73104,0.63335,0.51706,0.40942,0.54778,0.68088,0.99929,0.99532,0.69562,0.71188,0.72588,0.74000,0.99946,1.28629
12.81000,0.96014,0.84250,0.73088,0.63351,0.51711,0.40734,0.54066,0.68026,0.99945,0.99548,0.69407,0.71183,0.72238,0.74011,0.99935,1.28690
12.82000,0.96086,0.84282,0.73104,0.63357,0.51726,0.40485,0.52242,0.67969,0.99939,0.99553,0.69303,0.70977,0.72170,0.73745,0.99946,1.28599
12.83000,0.95917,0.84207,0.73077,0.63346,0.51700,0.40262,0.52462,0.67958,0.99929,0.99559,0.69115,0.70930,0.72244,0.73713,0.99946,1.28629
12.84000,0.95830,0.84164,0.73045,0.63351,0.51695,0.40348,0.51768,0.67875,0.99934,0.99553,0.68928,0.70925,0.71773,0.73505,0.99940,1.28659
12.85000,0.95984,0.84244,0.73115,0.63357,0.51711,0.40180,0.52372,0.67807,0.99934,0.99553,0.69479,0.70796,0.72285,0.73515,0.99940,1.28690
12.86000,0.95907,0.84196,0.73077,0.63394,0.51706,0.40201,0.54721,0.67813,0.99934,0.99585,0.69417,0.71287,0.72714,0.73979,0.99930,1.28690
12.87000,0.95963,0.84218,0.73072,0.63372,0.51711,0.40434,0.54699,0.67875,0.99934,0.99606,0.69542,0.71307,0.72625,0.74089,0.99946,1.28690
12.88000,0.95886,0.84202,0.73061,0.63357,0.51726,0.40526,0.54247,0.67911,0.99924,0.99611,0.69256,0.71204,0.72385,0.73974,0.99930,1.28690
12.89000,0.95912,0.84191,0.73056,0.63357,0.51711,0.40551,0.53456,0.67880,0.99929,0.99595,0.69568,0.71044,0.72463,0.73859,0.99946,1.28568
12.90000,0.96056,0.84266,0.73136,0.63399,0.51736,0.40409,0.53298,0.67859,0.99950,0.99585,0.69500,0.71054,0.72306,0.73870,0.99930,1.28690
12.91000,0.96056,0.84287,0.73147,0.63409,0.51757,0.40647,0.52677,0.67844,0.99929,0.99569,0.69209,0.70951,0.72275,0.73776,0.99930,1.28781
12.92000,0.95948,0.84234,0.73088,0.63399,0.51736,0.40475,0.52541,0.67781,0.99924,0.99569,0.69412,0.71163,0.72379,0.73792,0.99946,1.28568
12.93000,0.95758,0.84095,0.72975,0.63341,0.51675,0.40241,0.53366,0.67813,0.99924,0.99590,0.69438,0.71163,0.72411,0.73771,0.99935,1.28447
12.94000,0.95891,0.84170,0.73007,0.63341,0.51665,0.40079,0.53925,0.67807,0.99934,0.99564,0.69573,0.71142,0.72442,0.73745,0.99940,1.28447
12.95000,0.95819,0.84090,0.72991,0.63341,0.51670,0.40394,0.55715,0.67750,0.99945,0.99585,0.69781,0.70977,0.72886,0.73875,0.99930,1.28356
12.96000,0.95717,0.84042,0.72932,0.63330,0.51655,0.41536,0.58229,0.67807,0.99945,0.99559,0.69989,0.71788,0.73064,0.74454,0.99935,1.28538
12.97000,0.95763,0.84074,0.72932,0.63325,0.51649,0.41277,0.55348,0.67818,0.99929,0.99574,0.69464,0.71343,0.72447,0.74146,0.99935,1.28416
12.98000,0.95840,0.84116,0.72986,0.63335,0.51660,0.41094,0.54411,0.67771,0.99924,0.99585,0.69313,0.71230,0.72416,0.73995,0.99951,1.28507
12.99000,0.95763,0.84079,0.72964,0.63293,0.51649,0.40779,0.53083,0.67662,0.99929,0.99564,0.69401,0.71070,0.71836,0.73708,0.99956,1.28477
13.00000,0.95563,0.83930,0.72846,0.63277,0.51598,0.40698,0.53016,0.67698,0.99939,0.99580,0.69578,0.70961,0.72332,0.73682,0.99925,1.28265
13.01000,0.95604,0.83941,0.72862,0.63246,0.51588,0.40678,0.54055,0.67745,0.99945,0.99590,0.69183,0.71013,0.72348,0.73865,0.99940,1.28234
13.02000,0.95476,0.83872,0.72771,0.63235,0.51553,0.41211,0.55806,0.67761,0.99924,0.99611,0.69510,0.71400,0.72776,0.73958,0.99946,1.28113
13.03000,0.95506,0.83845,0.72776,0.63224,0.51537,0.41739,0.56348,0.67844,0.99934,0.99580,0.70191,0.71669,0.72818,0.74073,0.99930,1.28113
13.04000,0.95671,0.83935,0.72830,0.63219,0.51547,0.41510,0.56122,0.67802,0.99934,0.99585,0.69859,0.71550,0.72620,0.73912,0.99940,1.28204
13.05000,0.95573,0.83898,0.72803,0.63198,0.51553,0.41196,0.54975,0.67807,0.99950,0.99559,0.69609,0.71287,0.72358,0.73755,0.99946,1.28143
13.06000,0.95522,0.83877,0.72781,0.63203,0.51527,0.40866,0.53394,0.67761,0.99929,0.99548,0.69183,0.71080,0.72259,0.73640,0.99940,1.28143
13.07000,0.95814,0.83999,0.72884,0.63187,0.51553,0.40607,0.54806,0.67761,0.99934,0.99569,0.69464,0.71070,0.72348,0.73666,0.99946,1.28143
13.08000,0.95701,0.83983,0.72873,0.63203,0.51563,0.40769,0.54394,0.67755,0.99934,0.99559,0.69770,0.71374,0.72468,0.73880,0.99940,1.28204
13.09000,0.95706,0.83967,0.72867,0.63193,0.51553,0.40942,0.55574,0.67813,0.99934,0.99548,0.70041,0.71602,0.72803,0.73885,0.99951,1.28325
13.10000,0.95619,0.83941,0.72846,0.63177,0.51563,0.40663,0.53710,0.67766,0.99945,0.99559,0.69568,0.71431,0.72322,0.73906,0.99935,1.28356
13.11000,0.95783,0.84031,0.72900,0.63224,0.51573,0.40886,0.54569,0.67766,0.99945,0.99559,0.69355,0.71400,0.72317,0.73765,0.99951,1.28174
13.12000,0.95696,0.84005,0.72889,0.63182,0.51563,0.40566,0.54891,0.67698,0.99929,0.99538,0.69105,0.71039,0.72249,0.73797,0.99956,1.28265
13.13000,0.95794,0.84042,0.72911,0.63230,0.51588,0.40993,0.56975,0.67766,0.99934,0.99548,0.69620,0.71194,0.72829,0.74125,0.99946,1.28356
13.14000,0.95876,0.84079,0.72948,0.63224,0.51604,0.40815,0.55546,0.67740,0.99934,0.99569,0.69422,0.71292,0.72646,0.74272,0.99925,1.28325
13.15000,0.95896,0.84116,0.72986,0.63224,0.51629,0.40957,0.54755,0.67729,0.99945,0.99590,0.69183,0.71142,0.72583,0.74225,0.99940,1.28447
13.16000,0.95773,0.84079,0.72959,0.63256,0.51639,0.40718,0.54574,0.67662,0.99924,0.99559,0.69640,0.70909,0.72463,0.74105,0.99925,1.28538
13.17000,0.95758,0.84079,0.72970,0.63267,0.51639,0.40845,0.53942,0.67599,0.99939,0.99553,0.69370,0.71075,0.72322,0.74078,0.99956,1.28507
13.18000,0.95650,0.84031,0.72932,0.63246,0.51624,0.41399,0.56365,0.67656,0.99934,0.99538,0.69807,0.71209,0.72756,0.74032,0.99940,1.28447
13.19000,0.95609,0.83941,0.72841,0.63230,0.51583,0.41267,0.55551,0.67651,0.99939,0.99532,0.69661,0.71312,0.72604,0.74125,0.99925,1.28204
13.20000,0.95357,0.83781,0.72706,0.63166,0.51517,0.41297,0.55450,0.67672,0.99945,0.99548,0.69573,0.71230,0.72923,0.74063,0.99940,1.27961
13.21000,0.95440,0.83781,0.72685,0.63145,0.51502,0.41693,0.56901,0.67735,0.99929,0.99559,0.69900,0.71514,0.72818,0.74225,0.99935,1.27840
13.22000,0.95332,0.83733,0.72652,0.63135,0.51491,0.42277,0.58042,0.67771,0.99924,0.99574,0.69672,0.71638,0.72771,0.74152,0.99935,1.28022
13.23000,0.95450,0.83776,0.72706,0.63124,0.51481,0.42064,0.56410,0.67807,0.99929,0.99590,0.69708,0.71462,0.72390,0.73896,0.99951,1.28113
13.24000,0.95378,0.83760,0.72668,0.63108,0.51471,0.41785,0.56161,0.67802,0.99929,0.99590,0.69438,0.71225,0.72500,0.73844,0.99951,1.27992
13.25000,0.95635,0.83887,0.72792,0.63129,0.51507,0.41439,0.56178,0.67844,0.99934,0.99595,0.69568,0.71240,0.72327,0.73974,0.99930,1.28174
13.26000,0.95542,0.83866,0.72755,0.63119,0.51507,0.41749,0.54862,0.67839,0.99924,0.99580,0.69375,0.70971,0.71946,0.73750,0.99935,1.28174
13.27000,0.95553,0.83877,0.72760,0.63140,0.51502,0.42084,0.55100,0.67828,0.99929,0.99590,0.69698,0.71343,0.72473,0.73896,0.99951,1.28143
13.28000,0.95609,0.83882,0.72798,0.63124,0.51507,0.41764,0.56512,0.67906,0.99939,0.99580,0.69661,0.71297,0.72766,0.73964,0.99930,1.28143
13.29000,0.95624,0.83919,0.72803,0.63145,0.51517,0.41541,0.57347,0.67927,0.99945,0.99585,0.69599,0.71338,0.72797,0.74068,0.99940,1.28204
13.30000,0.95537,0.83872,0.72781,0.63119,0.51507,0.41292,0.57952,0.67974,0.99929,0.99580,0.70035,0.71504,0.72829,0.74152,0.99940,1.28052
13.31000,0.95399,0.83776,0.72701,0.63108,0.51481,0.41434,0.58059,0.68005,0.99945,0.99585,0.69911,0.71586,0.72531,0.74146,0.99940,1.27992
13.32000,0.95245,0.83659,0.72577,0.63071,0.51405,0.42008,0.58551,0.67958,0.99945,0.99559,0.69739,0.71297,0.72531,0.73948,0.99946,1.27627
13.33000,0.95347,0.83685,0.72593,0.63055,0.51420,0.42328,0.59630,0.68021,0.99950,0.99590,0.69781,0.71643,0.72829,0.74183,0.99940,1.27627
13.34000,0.95270,0.83637,0.72577,0.63039,0.51415,0.42384,0.59895,0.68062,0.99934,0.99569,0.69833,0.71669,0.72975,0.74141,0.99946,1.27870
13.35000,0.95234,0.83637,0.72582,0.63039,0.51399,0.42719,0.61912,0.68094,0.99934,0.99585,0.70545,0.71886,0.73059,0.74292,0.99925,1.27809
13.36000,0.95198,0.83595,0.72539,0.63002,0.51369,0.42145,0.58161,0.68036,0.99919,0.99601,0.69718,0.71566,0.72432,0.74219,0.99951,1.27779
13.37000,0.95224,0.83627,0.72577,0.63002,0.51394,0.42688,0.59584,0.68099,0.99955,0.99617,0.69937,0.71436,0.72688,0.73974,0.99935,1.27779
13.38000,0.95429,0.83738,0.72652,0.63029,0.51399,0.42318,0.59703,0.68120,0.99939,0.99601,0.69796,0.71385,0.72782,0.74084,0.99919,1.27901
13.39000,0.95409,0.83738,0.72679,0.63018,0.51445,0.42328,0.57613,0.68109,0.99945,0.99601,0.70030,0.71700,0.73043,0.74204,0.99940,1.27992
13.40000,0.95337,0.83712,0.72668,0.63034,0.51430,0.41952,0.56896,0.68114,0.99939,0.99595,0.69536,0.71529,0.72416,0.74172,0.99946,1.28113
13.41000,0.95517,0.83802,0.72728,0.63045,0.51450,0.42267,0.56320,0.68208,0.99929,0.99611,0.69469,0.71349,0.72447,0.73885,0.99935,1.27992
13.42000,0.95635,0.83903,0.72808,0.63066,0.51502,0.42084,0.55845,0.68177,0.99945,0.99627,0.69635,0.71395,0.72473,0.73922,0.99935,1.28234
13.43000,0.95758,0.83989,0.72884,0.63108,0.51558,0.41881,0.57246,0.68213,0.99934,0.99638,0.69588,0.71442,0.72620,0.74094,0.99930,1.28416
13.44000,0.95753,0.84053,0.72921,0.63150,0.51578,0.41414,0.57556,0.68244,0.99939,0.99659,0.69370,0.71194,0.72275,0.73901,0.99940,1.28447
13.45000,0.95676,0.84037,0.72932,0.63166,0.51604,0.40993,0.55032,0.68120,0.99924,0.99664,0.69126,0.70966,0.71956,0.73708,0.99930,1.28477
13.46000,0.95742,0.84042,0.72916,0.63156,0.51588,0.40734,0.55410,0.68125,0.99929,0.99674,0.68996,0.70961,0.72108,0.73703,0.99925,1.28265
13.47000,0.95778,0.84037,0.72911,0.63161,0.51583,0.40642,0.55489,0.68166,0.99929,0.99653,0.69318,0.71095,0.72374,0.73823,0.99967,1.28204
13.48000,0.95604,0.83946,0.72830,0.63166,0.51553,0.40470,0.56839,0.68177,0.99924,0.99643,0.69407,0.71276,0.72578,0.73896,0.99940,1.28234
