IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(193.0mm),Ch18(383.0mm),Ch19(403.0mm),Ch20(423.0mm),Ch21(443.0mm),Ch22(463.0mm),Ch23(483.0mm),Ch24(503.0mm),Ch25(523.0mm),Ch26(543.0mm),Ch27(563.0mm),Ch28(583.0mm),Ch29(363.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
6.12000,0.00000,0.98648,0.99200,0.99244,0.99131,0.99110,0.99249,0.99308,0.99243,0.99254,0.99227,0.99181,0.99196,0.99244,0.99948,0.99948,0.99950,0.00000
6.13000,0.00000,0.99013,0.99379,0.99403,0.99425,0.99410,0.99322,0.99344,0.99316,0.99355,0.99320,0.99394,0.99273,0.99477,0.99953,0.99938,0.99955,0.00000
6.14000,0.00000,0.99606,0.99800,0.99895,0.99836,0.99794,0.99709,0.99456,0.99526,0.99525,0.99520,0.99652,0.99798,0.99819,0.99963,0.99928,0.99940,0.00000
6.15000,0.00000,0.99099,0.99658,0.99562,0.99593,0.99546,0.99508,0.99482,0.99505,0.99530,0.99494,0.99525,0.99596,0.99695,0.99963,0.99943,0.99961,0.00000
6.16000,0.00000,0.98465,0.99131,0.98974,0.99197,0.99063,0.99105,0.99374,0.99306,0.99350,0.99299,0.99232,0.99041,0.99337,0.99937,0.99948,0.99955,0.00000
6.17000,0.00000,0.98206,0.98847,0.98757,0.98802,0.98758,0.98867,0.99221,0.99070,0.99106,0.99052,0.98953,0.98747,0.98954,0.99948,0.99938,0.99955,0.00000
6.18000,0.00000,0.99201,0.99442,0.99699,0.99319,0.99636,0.99451,0.99231,0.99222,0.99196,0.99176,0.99292,0.99466,0.99332,0.99948,0.99938,0.99950,0.00000
6.19000,0.00000,0.99409,0.99758,0.99948,0.99699,0.99836,0.99637,0.99390,0.99447,0.99456,0.99433,0.99500,0.99731,0.99710,0.99937,0.99948,0.99955,0.00000
6.20000,0.00000,0.99150,0.99732,0.99567,0.99780,0.99436,0.99441,0.99523,0.99589,0.99663,0.99618,0.99717,0.99610,0.99881,0.99958,0.99943,0.99966,0.00000
6.21000,0.00000,0.98856,0.99395,0.99244,0.99370,0.99142,0.99311,0.99400,0.99405,0.99413,0.99386,0.99343,0.99297,0.99477,0.99958,0.99948,0.99945,0.00000
6.22000,0.00000,0.98079,0.98884,0.98736,0.98812,0.98795,0.98877,0.99237,0.99122,0.99175,0.99114,0.99019,0.98810,0.99011,0.99948,0.99948,0.99955,0.00000
6.23000,0.00000,0.98698,0.99158,0.99207,0.99050,0.99115,0.99136,0.99180,0.99101,0.99101,0.99068,0.99075,0.99225,0.99146,0.99953,0.99948,0.99955,0.00000
6.24000,0.00000,0.98891,0.99247,0.99392,0.99055,0.99405,0.99213,0.99175,0.99112,0.99138,0.99088,0.99044,0.99118,0.99208,0.99958,0.99948,0.99929,0.00000
6.25000,0.00000,0.98972,0.99447,0.99466,0.99451,0.99410,0.99280,0.99303,0.99316,0.99344,0.99304,0.99373,0.99442,0.99529,0.99948,0.99948,0.99966,0.00000
6.26000,0.00000,0.98531,0.99168,0.99180,0.98994,0.99194,0.99162,0.99165,0.99117,0.99122,0.99073,0.98938,0.99089,0.99151,0.99953,0.99948,0.99945,0.00000
6.27000,0.00000,0.98130,0.98805,0.98667,0.98650,0.98506,0.98702,0.99063,0.98923,0.98973,0.98909,0.98771,0.98627,0.98866,0.99948,0.99948,0.99961,0.00000
6.28000,0.00000,0.98389,0.98979,0.98990,0.99000,0.98958,0.98913,0.99063,0.98991,0.99048,0.98996,0.99110,0.98848,0.99099,0.99958,0.99943,0.99940,0.00000
6.29000,0.00000,0.98916,0.99226,0.99334,0.99111,0.99315,0.99146,0.99073,0.99043,0.99032,0.99011,0.98994,0.99263,0.99193,0.99958,0.99938,0.99955,0.00000
6.30000,0.00000,0.98343,0.99016,0.98778,0.99065,0.98711,0.98800,0.99047,0.98991,0.99026,0.98986,0.98973,0.98935,0.99136,0.99953,0.99943,0.99945,0.00000
6.31000,0.00000,0.98090,0.98736,0.98603,0.98650,0.98616,0.98629,0.98940,0.98808,0.98867,0.98806,0.98735,0.98593,0.98820,0.99953,0.99943,0.99955,0.00000
6.32000,0.00000,0.98485,0.98958,0.98979,0.99086,0.98952,0.98888,0.98976,0.98912,0.98968,0.98929,0.99070,0.98892,0.99079,0.99958,0.99948,0.99955,0.00000
6.33000,0.00000,0.98678,0.99163,0.99345,0.99106,0.99341,0.99177,0.98981,0.98954,0.98979,0.98924,0.98913,0.99036,0.99146,0.99963,0.99943,0.99950,0.00000
6.34000,0.00000,0.98485,0.99147,0.98979,0.99172,0.98858,0.98934,0.99022,0.99023,0.99048,0.99016,0.98989,0.98959,0.99249,0.99937,0.99958,0.99945,0.00000
6.35000,0.00000,0.98130,0.98979,0.98794,0.98964,0.98753,0.98795,0.99032,0.99023,0.99095,0.99022,0.99034,0.98848,0.99115,0.99953,0.99928,0.99950,0.00000
6.36000,0.00000,0.98059,0.98784,0.98603,0.98736,0.98600,0.98660,0.98889,0.98834,0.98846,0.98806,0.98730,0.98815,0.98861,0.99953,0.99943,0.99955,0.00000
6.37000,0.00000,0.98130,0.98752,0.98683,0.98690,0.98669,0.98619,0.98833,0.98755,0.98793,0.98734,0.98695,0.98689,0.98804,0.99958,0.99943,0.99945,0.00000
6.38000,0.00000,0.98673,0.99216,0.99339,0.99192,0.99131,0.99110,0.98894,0.98918,0.98931,0.98903,0.99019,0.99292,0.99198,0.99942,0.99948,0.99950,0.00000
6.39000,0.00000,0.98156,0.98952,0.99011,0.98898,0.98868,0.98934,0.98930,0.98912,0.98963,0.98924,0.98902,0.98844,0.99037,0.99937,0.99953,0.99945,0.00000
6.40000,0.00000,0.97724,0.98515,0.98349,0.98472,0.98201,0.98469,0.98823,0.98708,0.98772,0.98703,0.98579,0.98395,0.98659,0.99958,0.99953,0.99950,0.00000
6.41000,0.00000,0.97481,0.98294,0.98301,0.98275,0.98259,0.98360,0.98634,0.98493,0.98518,0.98446,0.98356,0.98347,0.98370,0.99937,0.99948,0.99945,0.00000
6.42000,0.00000,0.98932,0.99116,0.99419,0.99096,0.99236,0.99017,0.98746,0.98766,0.98756,0.98739,0.98933,0.99220,0.99063,0.99948,0.99953,0.99950,0.00000
6.43000,0.00000,0.99393,0.99569,0.99816,0.99557,0.99741,0.99394,0.98940,0.99059,0.99058,0.99037,0.99216,0.99625,0.99539,0.99958,0.99938,0.99966,0.00000
6.44000,0.00000,0.98668,0.99368,0.99196,0.99344,0.98994,0.99074,0.99104,0.99206,0.99313,0.99237,0.99343,0.99143,0.99508,0.99958,0.99953,0.99955,0.00000
6.45000,0.00000,0.97973,0.98847,0.98789,0.98868,0.98616,0.98924,0.98935,0.98923,0.98973,0.98914,0.98872,0.98771,0.98991,0.99942,0.99953,0.99950,0.00000
6.46000,0.00000,0.98465,0.98910,0.99000,0.98913,0.98937,0.98986,0.98894,0.98865,0.98878,0.98867,0.98877,0.98892,0.98965,0.99953,0.99943,0.99940,0.00000
6.47000,0.00000,0.99261,0.99358,0.99604,0.99147,0.99573,0.99301,0.98961,0.98996,0.98995,0.98950,0.98958,0.99220,0.99213,0.99958,0.99938,0.99961,0.00000
6.48000,0.00000,0.98698,0.99374,0.99366,0.99273,0.99205,0.99193,0.99093,0.99159,0.99233,0.99181,0.99297,0.99215,0.99394,0.99958,0.99938,0.99955,0.00000
6.49000,0.00000,0.98303,0.99084,0.98953,0.99126,0.98758,0.98975,0.99058,0.99064,0.99122,0.99068,0.99125,0.98969,0.99229,0.99953,0.99948,0.99961,0.00000
6.50000,0.00000,0.97623,0.98489,0.98296,0.98493,0.98259,0.98546,0.98843,0.98729,0.98761,0.98718,0.98589,0.98332,0.98659,0.99948,0.99948,0.99955,0.00000
6.51000,0.00000,0.98465,0.98995,0.99053,0.98979,0.98968,0.98965,0.98874,0.98844,0.98846,0.98821,0.98928,0.99012,0.99017,0.99948,0.99948,0.99934,0.00000
6.52000,0.00000,0.98947,0.99395,0.99784,0.99157,0.99736,0.99368,0.98935,0.98933,0.98958,0.98919,0.99009,0.99340,0.99218,0.99948,0.99943,0.99971,0.00000
6.53000,0.00000,0.98607,0.99363,0.99260,0.99410,0.99221,0.99094,0.99093,0.99175,0.99233,0.99171,0.99368,0.99234,0.99498,0.99963,0.99953,0.99950,0.00000
6.54000,0.00000,0.97887,0.98752,0.98455,0.98782,0.98369,0.98624,0.98961,0.98902,0.98984,0.98929,0.98872,0.98559,0.98986,0.99953,0.99943,0.99966,0.00000
6.55000,0.00000,0.97486,0.98447,0.98275,0.98483,0.98243,0.98459,0.98797,0.98666,0.98724,0.98672,0.98589,0.98371,0.98639,0.99948,0.99943,0.99950,0.00000
6.56000,0.00000,0.98597,0.98931,0.99239,0.98913,0.99173,0.99017,0.98777,0.98729,0.98703,0.98677,0.98710,0.98959,0.98877,0.99948,0.99933,0.99955,0.00000
6.57000,0.00000,0.98495,0.99042,0.99096,0.98974,0.99042,0.98929,0.98833,0.98797,0.98825,0.98775,0.98796,0.98887,0.99032,0.99958,0.99938,0.99961,0.00000
6.58000,0.00000,0.98511,0.99174,0.99202,0.99182,0.99305,0.99068,0.98920,0.98960,0.99026,0.98975,0.99125,0.99109,0.99249,0.99953,0.99953,0.99950,0.00000
6.59000,0.00000,0.98054,0.98863,0.98624,0.98675,0.98422,0.98598,0.98894,0.98844,0.98931,0.98847,0.98796,0.98627,0.98908,0.99942,0.99948,0.99945,0.00000
6.60000,0.00000,0.97917,0.98684,0.98561,0.98543,0.98627,0.98583,0.98777,0.98692,0.98740,0.98688,0.98644,0.98535,0.98706,0.99958,0.99953,0.99945,0.00000
6.61000,0.00000,0.98171,0.98789,0.98783,0.98711,0.98658,0.98671,0.98756,0.98687,0.98703,0.98657,0.98573,0.98742,0.98810,0.99958,0.99953,0.99950,0.00000
6.62000,0.00000,0.98125,0.98889,0.98826,0.98898,0.98679,0.98676,0.98817,0.98808,0.98873,0.98821,0.98908,0.98839,0.99022,0.99953,0.99953,0.99940,0.00000
6.63000,0.00000,0.97897,0.98873,0.98789,0.98807,0.98658,0.98779,0.98782,0.98766,0.98804,0.98754,0.98801,0.98858,0.98929,0.99963,0.99933,0.99945,0.00000
6.64000,0.00000,0.97476,0.98457,0.98376,0.98305,0.98248,0.98422,0.98659,0.98535,0.98592,0.98533,0.98401,0.98313,0.98499,0.99953,0.99943,0.99955,0.00000
6.65000,0.00000,0.98039,0.98636,0.98667,0.98574,0.98616,0.98577,0.98608,0.98546,0.98560,0.98518,0.98558,0.98704,0.98644,0.99948,0.99948,0.99950,0.00000
6.66000,0.00000,0.98861,0.99126,0.99429,0.99050,0.99389,0.99084,0.98705,0.98729,0.98724,0.98708,0.98842,0.99051,0.99053,0.99948,0.99958,0.99945,0.00000
6.67000,0.00000,0.98369,0.99089,0.99180,0.98893,0.99015,0.98939,0.98848,0.98881,0.98947,0.98878,0.98882,0.98834,0.99105,0.99942,0.99953,0.99971,0.00000
6.68000,0.00000,0.97983,0.98894,0.98736,0.98888,0.98611,0.98748,0.98858,0.98865,0.98968,0.98898,0.98923,0.98728,0.99042,0.99953,0.99953,0.99940,0.00000
6.69000,0.00000,0.97557,0.98426,0.98185,0.98422,0.98022,0.98340,0.98705,0.98629,0.98677,0.98616,0.98503,0.98385,0.98597,0.99958,0.99933,0.99955,0.00000
6.70000,0.00000,0.98308,0.98784,0.98799,0.98918,0.98669,0.98717,0.98710,0.98703,0.98740,0.98698,0.98882,0.98950,0.98882,0.99958,0.99948,0.99950,0.00000
6.71000,0.00000,0.98521,0.99052,0.99170,0.98903,0.99178,0.98965,0.98746,0.98766,0.98814,0.98739,0.98842,0.99056,0.98991,0.99953,0.99938,0.99950,0.00000
